x,y,theta,hue_rad,saturation,is_anomaly
0.141802,-0.041905,0.376971,3.894934,0.363592,0
0.016713,0.198181,-0.766082,6.097015,0.427620,0
-0.100476,-0.025421,0.102446,1.657234,0.353161,0
0.154825,-0.032066,0.384819,4.176113,0.338713,0
0.030292,0.201405,-0.769975,5.969629,0.423270,0
-0.087788,-0.022489,0.097287,1.563106,0.337982,0
0.167786,-0.029826,0.387989,4.176113,0.338713,0
0.044018,0.201889,-0.775364,5.975064,0.427574,0
-0.073891,-0.021668,0.097646,1.551306,0.333287,0
0.182139,-0.027716,0.391858,4.270819,0.347198,0
0.057440,0.197814,-0.787398,5.890838,0.425449,0
-0.059019,-0.023398,0.090502,1.586316,0.326913,0
0.197194,-0.033082,0.388133,4.270819,0.347198,0
0.070402,0.189911,-0.787828,5.826373,0.440366,0
-0.047368,-0.030008,0.101402,1.760071,0.326676,0
0.208919,-0.041431,0.397311,4.182145,0.358219,0
0.083305,0.182562,-0.791592,5.763748,0.426517,0
-0.035545,-0.036467,0.098810,2.067444,0.332118,0
0.220214,-0.049627,0.398433,4.182145,0.358219,0
0.091703,0.170445,-0.787297,5.742379,0.431135,0
-0.026921,-0.049489,0.099745,2.431555,0.298303,0
0.228622,-0.061691,0.392720,4.119847,0.361467,0
0.097072,0.156735,-0.780173,5.660672,0.441672,0
-0.023345,-0.063355,0.101086,2.828344,0.298191,0
0.231576,-0.076954,0.397191,4.035495,0.361089,0
0.098815,0.140904,-0.778250,5.618330,0.431344,0
-0.023823,-0.077694,0.099502,3.014773,0.305742,0
0.228927,-0.091823,0.397356,4.053704,0.385696,0
0.097338,0.125334,-0.773725,5.317252,0.398972,0
-0.025815,-0.091958,0.096486,3.070989,0.318207,0
0.225442,-0.105579,0.396599,3.906797,0.397868,0
0.094402,0.112465,-0.766081,5.606191,0.412123,0
-0.027371,-0.106007,0.098065,3.087903,0.335886,0
0.222550,-0.118730,0.399191,3.891761,0.424053,0
0.091091,0.096388,-0.760120,5.576409,0.397151,0
-0.029808,-0.121802,0.097625,3.137785,0.334316,0
0.218903,-0.132863,0.396754,3.810582,0.448336,0
0.089480,0.082647,-0.753266,5.534211,0.386051,0
-0.029447,-0.136184,0.094593,3.107280,0.352437,0
0.217434,-0.147989,0.389064,3.780234,0.459683,0
0.087307,0.070984,-0.750945,5.450142,0.393258,0
-0.031907,-0.149040,0.098889,3.224537,0.367181,0
0.214290,-0.160117,0.386844,3.743434,0.459555,0
0.082323,0.057552,-0.758906,5.308789,0.395772,0
-0.036975,-0.163425,0.099035,3.091773,0.375584,0
0.210569,-0.173981,0.393773,3.723855,0.455491,0
0.076646,0.042465,-0.758304,5.224261,0.363553,0
-0.043966,-0.178651,0.099310,3.078729,0.388435,0
0.205915,-0.189639,0.402248,3.711088,0.453071,0
0.071048,0.031242,-0.764394,5.138866,0.359369,0
-0.049911,-0.190535,0.104797,3.037235,0.396466,0
0.198347,-0.199874,0.401568,3.687061,0.456004,0
0.060895,0.020838,-0.764352,5.042049,0.346068,0
-0.060391,-0.201219,0.108314,3.105552,0.399643,0
0.185837,-0.209771,0.395916,3.683637,0.442409,0
0.049436,0.010423,-0.763861,4.995987,0.340632,0
-0.074209,-0.211648,0.115880,2.912062,0.418841,0
0.172320,-0.219368,0.394935,3.636469,0.449849,0
0.037772,0.002910,-0.762287,4.906219,0.324168,0
-0.087767,-0.218894,0.120441,2.881104,0.431904,0
0.159315,-0.225927,0.394670,3.608113,0.445984,0
0.025591,0.000017,-0.758696,4.855683,0.339470,0
-0.101513,-0.223388,0.124143,2.791701,0.410699,0
0.146119,-0.228896,0.391442,3.577080,0.439054,0
0.012003,-0.003489,-0.763116,4.806832,0.291048,0
-0.115718,-0.226823,0.134540,2.718401,0.393670,0
0.131571,-0.231477,0.388038,3.557558,0.440738,0
-0.001533,-0.007672,-0.771704,4.607454,0.311428,1
-0.129447,-0.233672,0.139494,2.675613,0.393516,0
0.118119,-0.236493,0.388949,3.536428,0.433763,0
-0.015614,-0.011078,-0.777750,3.794969,0.294096,1
-0.143343,-0.239489,0.142456,2.655412,0.399691,0
0.104225,-0.240614,0.391918,3.525118,0.435812,0
-0.029836,-0.013823,-0.778461,2.268846,0.299602,0
-0.158941,-0.241967,0.143577,2.635847,0.406091,0
0.088324,-0.242493,0.390508,3.507086,0.435403,0
-0.043167,-0.010439,-0.780204,1.969653,0.292847,0
-0.173524,-0.237856,0.136354,2.628866,0.416397,0
0.076008,-0.237750,0.391040,3.493388,0.426474,0
-0.052938,0.000111,-0.779121,1.566046,0.252376,0
-0.183044,-0.224623,0.130444,2.548064,0.439319,0
0.067086,-0.221413,0.394779,3.465843,0.419253,0
-0.062926,0.012043,-0.774546,1.412454,0.262315,0
-0.192775,-0.213766,0.124635,2.490674,0.463644,0
0.055534,-0.209676,0.393701,3.466798,0.410870,0
-0.072881,0.022114,-0.770686,1.116315,0.276758,0
-0.204771,-0.205509,0.122191,2.436607,0.499026,0
0.044550,-0.198018,0.397013,3.451253,0.408391,0
-0.082609,0.031803,-0.758810,1.384280,0.290432,0
-0.216233,-0.196791,0.122091,2.376923,0.525824,0
0.032873,-0.187561,0.395679,3.447232,0.427210,0
-0.093587,0.041028,-0.750002,1.245773,0.295980,0
-0.227834,-0.188887,0.120570,2.341731,0.480646,0
0.022612,-0.177442,0.395748,3.428533,0.409759,0
-0.105183,0.049405,-0.741352,0.979756,0.322277,0
-0.240313,-0.181136,0.117616,2.290516,0.496730,0
0.012323,-0.169387,0.390209,3.407868,0.392980,0
-0.115715,0.058354,-0.725722,0.951167,0.333343,0
-0.249891,-0.171465,0.119380,2.172864,0.497463,0
0.001896,-0.158666,0.392848,3.391487,0.398367,0
-0.126979,0.067715,-0.721075,0.938017,0.362857,0
-0.260207,-0.163250,0.115689,2.131005,0.488145,0
-0.009905,-0.148319,0.390580,3.327713,0.389378,0
-0.137627,0.076949,-0.714759,0.975615,0.352636,0
-0.270277,-0.153885,0.118534,2.040772,0.513663,0
-0.019802,-0.137184,0.397135,3.214094,0.383307,0
-0.146159,0.088056,-0.724847,0.891584,0.374392,0
-0.277510,-0.141365,0.119241,2.040772,0.513663,0
-0.026333,-0.123412,0.400281,3.138520,0.388733,0
-0.155578,0.100003,-0.727871,0.944137,0.357260,0
-0.286960,-0.130604,0.118331,1.893991,0.491441,0
-0.035382,-0.111249,0.399117,3.021986,0.382473,0
-0.162498,0.112567,-0.734834,0.923320,0.382549,0
-0.292973,-0.117161,0.115821,1.795533,0.497830,0
-0.040914,-0.097809,0.405124,2.895424,0.368074,0
-0.171048,0.124507,-0.733943,0.881675,0.385812,0
-0.301561,-0.105822,0.119335,1.725005,0.495894,0
-0.048962,-0.084580,0.410593,2.766788,0.361195,0
-0.176293,0.137549,-0.740853,0.836217,0.398832,0
-0.305460,-0.090884,0.119315,1.699243,0.498654,0
-0.052651,-0.069590,0.412594,2.682279,0.375630,0
-0.178882,0.150615,-0.746469,0.787095,0.394866,0
-0.308599,-0.076549,0.125873,1.672282,0.508590,0
-0.054830,-0.054834,0.420277,2.621753,0.376300,0
-0.181889,0.164137,-0.751127,0.697421,0.385644,0
-0.312213,-0.061831,0.121230,1.595345,0.482147,0
-0.058321,-0.041649,0.425965,2.509674,0.410793,0
-0.185419,0.179072,-0.746482,0.679055,0.379820,0
-0.315735,-0.047177,0.117564,1.573184,0.479178,0
-0.062749,-0.026691,0.428598,2.342704,0.426996,0
-0.192097,0.193387,-0.753065,0.687632,0.404604,0
-0.321255,-0.033696,0.126913,1.525840,0.472334,0
-0.069069,-0.012574,0.430041,2.078886,0.384351,0
-0.196436,0.206582,-0.764248,0.637756,0.399889,0
-0.326413,-0.019403,0.116403,1.520166,0.475760,0
-0.072374,0.002509,0.430491,1.903673,0.377191,0
-0.194855,0.221794,-0.767177,0.579303,0.423299,0
-0.323369,-0.003605,0.123961,1.525765,0.480015,0
-0.068201,0.017273,0.430959,1.602438,0.368262,0
-0.189584,0.236211,-0.765836,0.556407,0.421186,0
-0.317860,0.011745,0.119196,1.472377,0.469916,0
-0.061863,0.032316,0.436240,1.439365,0.351077,0
-0.181462,0.248665,-0.763917,0.486482,0.435980,0
-0.308730,0.026026,0.118825,1.428702,0.469484,0
-0.050932,0.043430,0.435541,1.260269,0.330826,0
-0.172192,0.260045,-0.765982,0.540712,0.396349,0
-0.299846,0.039142,0.114406,1.419359,0.467340,0
-0.041309,0.053817,0.432428,1.134794,0.336394,0
-0.162462,0.270448,-0.762342,0.483837,0.455959,0
-0.290225,0.051564,0.115002,1.363847,0.466022,0
-0.030666,0.064804,0.437807,1.021300,0.318680,0
-0.151589,0.279794,-0.749755,0.402614,0.447555,0
-0.279115,0.064034,0.111332,1.301166,0.469876,0
-0.018778,0.075216,0.437745,0.594986,0.311601,0
-0.141374,0.289274,-0.746233,0.347699,0.429854,0
-0.268568,0.075347,0.111587,1.202627,0.462051,0
-0.007158,0.084719,0.443361,0.118758,0.319959,0
-0.129977,0.296929,-0.744855,0.405592,0.433590,0
-0.255706,0.084613,0.109790,1.161761,0.473735,0
0.005580,0.091333,0.443726,6.117900,0.342055,0
-0.118486,0.301371,-0.751009,0.328146,0.432823,0
-0.241660,0.091829,0.105128,1.034407,0.464471,0
0.020185,0.095097,0.451120,5.829489,0.400663,0
-0.105049,0.301661,-0.756542,0.230763,0.441294,0
-0.226259,0.092147,0.103496,1.013911,0.474716,0
0.036261,0.092176,0.450487,5.815534,0.371918,0
-0.088432,0.296080,-0.764145,0.269894,0.441544,0
-0.209667,0.082594,0.106073,1.024241,0.458578,0
0.051630,0.078193,0.452676,5.569246,0.368169,0
-0.071502,0.295372,-0.763985,0.217518,0.442594,0
-0.193889,0.084696,0.105728,1.023845,0.462767,0
0.066440,0.079007,0.461389,5.510749,0.328174,0
-0.056493,0.296290,-0.761997,0.114957,0.457672,0
-0.178977,0.087342,0.110374,0.998285,0.455645,0
0.080737,0.079468,0.458608,5.413033,0.340969,0
-0.043008,0.300503,-0.750368,0.015702,0.455072,0
-0.165954,0.095554,0.105426,0.952663,0.453837,0
0.094623,0.084990,0.455301,5.330227,0.335750,0
-0.028515,0.304582,-0.741753,0.007722,0.466468,0
-0.152105,0.101513,0.107878,0.852905,0.425591,0
0.108846,0.089972,0.459595,5.325307,0.343772,0
-0.015357,0.308261,-0.735025,6.189371,0.467297,0
-0.138750,0.107098,0.100556,0.795169,0.410364,0
0.122520,0.095539,0.460072,5.269519,0.352854,0
-0.000162,0.311717,-0.734071,6.258053,0.498820,0
-0.124399,0.109571,0.101013,0.662744,0.382974,0
0.136734,0.097877,0.465933,5.283040,0.359191,0
0.014560,0.313596,-0.735943,6.108312,0.483469,0
-0.110357,0.110054,0.101999,0.584072,0.366545,0
0.150954,0.096955,0.470365,5.189691,0.348334,0
0.028659,0.311979,-0.746761,6.029074,0.474612,0
-0.096434,0.108282,0.101492,0.501203,0.358956,0
0.165287,0.093104,0.471246,5.177508,0.373296,0
0.043225,0.310191,-0.743046,6.007102,0.473142,0
-0.082646,0.106285,0.105902,0.442745,0.351383,0
0.179554,0.090094,0.465973,5.086301,0.360959,0
0.056106,0.304926,-0.754388,5.958740,0.480325,0
-0.069332,0.100567,0.106663,0.322309,0.342455,0
0.191437,0.081642,0.472079,5.017940,0.352997,0
0.068042,0.298666,-0.762925,5.932621,0.474316,0
-0.054862,0.094071,0.105226,0.285269,0.360468,0
0.202753,0.072820,0.478886,4.956327,0.357257,0
0.080162,0.291897,-0.763583,5.846121,0.487031,0
-0.041450,0.087875,0.106780,0.187220,0.331318,0
0.214719,0.065016,0.481772,4.924415,0.368298,0
0.093236,0.285254,-0.766259,5.848885,0.486061,0
-0.028498,0.080955,0.107101,0.143376,0.343010,0
0.228087,0.057650,0.481128,4.852209,0.365454,0
0.104113,0.275777,-0.763020,5.768109,0.485405,0
-0.019420,0.069979,0.112546,0.063479,0.352133,0
0.237678,0.047036,0.473064,4.824877,0.381168,0
0.115253,0.265404,-0.767125,5.682953,0.500410,0
-0.007489,0.059815,0.110134,6.250186,0.350448,0
0.249036,0.037349,0.476180,4.741091,0.377880,0
0.125991,0.255699,-0.769139,5.682953,0.500410,0
0.003905,0.051518,0.111578,6.085642,0.346446,0
0.260334,0.028074,0.473532,4.681055,0.376221,0
0.136960,0.245724,-0.773410,5.682953,0.500410,0
0.015641,0.041754,0.103830,5.829068,0.335959,0
0.270870,0.018117,0.468767,4.643506,0.384276,0
0.146272,0.234991,-0.768297,5.773921,0.475855,0
0.023732,0.029675,0.102247,5.639423,0.313333,0
0.278156,0.005099,0.468306,4.625015,0.400249,0
0.151795,0.222041,-0.763449,5.773921,0.475855,0
0.028686,0.014515,0.103459,5.332294,0.297707,0
0.281320,-0.010126,0.466339,4.525665,0.384024,0
0.153745,0.206996,-0.756163,5.685849,0.499767,0
0.030771,-0.001008,0.104846,5.075890,0.295366,0
0.281886,-0.025282,0.461451,4.449953,0.400921,0
0.152113,0.192814,-0.748045,5.673182,0.483511,0
0.031308,-0.016775,0.101424,4.839347,0.313054,0
0.281356,-0.039914,0.459411,4.334858,0.369557,0
0.149577,0.178944,-0.733872,5.673182,0.483511,0
0.030516,-0.032775,0.104497,4.446158,0.342249,0
0.278434,-0.054614,0.458411,4.313400,0.394812,0
0.145290,0.163643,-0.731725,5.595968,0.482450,0
0.026350,-0.049537,0.105383,4.230657,0.355600,0
0.272350,-0.069766,0.459903,4.212656,0.390070,0
0.138660,0.148936,-0.730908,5.653252,0.414644,0
0.019042,-0.064914,0.107002,3.980693,0.333273,0
0.264831,-0.084244,0.459626,4.097221,0.397737,0
0.130289,0.134593,-0.731391,5.653252,0.414644,0
0.009299,-0.080765,0.111211,3.815596,0.334117,0
0.254795,-0.098275,0.457780,4.027233,0.399312,0
0.127026,0.119834,-0.722468,5.539489,0.415278,0
0.009597,-0.096223,0.108697,3.699288,0.346701,0
0.252934,-0.113339,0.460749,3.953751,0.431767,0
0.125659,0.106086,-0.715619,5.539489,0.415278,0
0.007594,-0.111247,0.107973,3.685723,0.357168,0
0.251106,-0.127965,0.460137,3.881790,0.446998,0
0.122119,0.092012,-0.713494,5.391677,0.370824,0
0.002987,-0.125540,0.107528,3.679735,0.349709,0
0.248222,-0.142287,0.466994,3.833032,0.485359,0
0.119311,0.078810,-0.709120,5.391677,0.370824,0
0.000862,-0.139637,0.102450,3.589219,0.370284,0
0.245722,-0.156596,0.471566,3.776502,0.491035,0
0.117059,0.064168,-0.702241,5.114940,0.352619,0
-0.001591,-0.154020,0.106737,3.543396,0.382183,0
0.244080,-0.170613,0.469263,3.811141,0.490398,0
0.112506,0.050385,-0.706234,5.062513,0.385260,0
-0.006942,-0.168331,0.106547,3.497347,0.394923,0
0.237589,-0.184347,0.470267,3.774002,0.481359,0
0.106052,0.036683,-0.716380,5.062513,0.385260,0
-0.014381,-0.182003,0.113464,3.472553,0.399181,0
0.227749,-0.196174,0.469791,3.770150,0.469941,0
0.099137,0.022819,-0.715147,4.921921,0.373042,0
-0.021194,-0.196344,0.113786,3.328744,0.401787,0
0.220080,-0.209356,0.470382,3.716404,0.462493,0
0.091039,0.010643,-0.723120,4.921921,0.373042,0
-0.029727,-0.209203,0.121900,3.224022,0.419787,0
0.210794,-0.221114,0.471676,3.669688,0.481060,0
0.082517,0.000332,-0.730143,4.746180,0.371291,0
-0.040434,-0.220424,0.123299,3.184984,0.423276,0
0.199582,-0.230639,0.476139,3.649500,0.462435,0
0.071609,-0.009182,-0.730270,4.746180,0.371291,0
-0.052895,-0.230683,0.132535,3.070209,0.435015,0
0.187635,-0.240273,0.475700,3.628634,0.454413,0
0.059332,-0.016846,-0.729875,4.651197,0.303925,0
-0.065388,-0.239564,0.136424,2.994258,0.437130,0
0.174875,-0.248123,0.471650,3.604305,0.467164,0
0.046223,-0.022630,-0.735832,4.567486,0.285931,0
-0.080382,-0.246534,0.142806,2.942711,0.441669,0
0.161469,-0.253130,0.471894,3.576094,0.452787,0
0.031703,-0.025271,-0.729577,4.452529,0.316843,0
-0.095820,-0.248901,0.146348,2.869644,0.409998,0
0.146443,-0.254608,0.468206,3.554706,0.455206,0
0.016731,-0.029079,-0.732938,4.333073,0.358595,0
-0.110646,-0.252509,0.150118,2.787768,0.401828,0
0.132022,-0.256710,0.468867,3.544998,0.442026,0
0.002856,-0.033671,-0.738088,4.042099,0.328050,0
-0.124973,-0.257744,0.153839,2.762139,0.395560,0
0.118119,-0.260358,0.468371,3.516793,0.441668,0
-0.011417,-0.037105,-0.737200,3.651944,0.306440,0
-0.138852,-0.264092,0.160104,2.705200,0.402468,0
0.103983,-0.264323,0.474855,3.526425,0.464630,0
-0.025681,-0.039698,-0.730149,3.149183,0.342327,0
-0.154480,-0.264406,0.157328,2.655984,0.460008,0
0.089722,-0.263466,0.474538,3.526168,0.481073,0
-0.040068,-0.036630,-0.719448,2.688939,0.302732,0
-0.169817,-0.261458,0.161127,2.612184,0.473528,0
0.075013,-0.257972,0.478618,3.504522,0.475172,0
-0.052595,-0.031561,-0.713413,2.462154,0.308623,0
-0.185568,-0.255069,0.155158,2.602037,0.467020,0
0.062740,-0.250088,0.477438,3.472717,0.423972,0
-0.065313,-0.023600,-0.709564,2.213723,0.330103,0
-0.197901,-0.249225,0.144927,2.594032,0.473672,0
0.052015,-0.240239,0.471357,3.461067,0.417309,0
-0.077355,-0.014299,-0.707533,1.907085,0.302236,0
-0.211152,-0.243165,0.141586,2.574761,0.480974,0
0.039960,-0.230185,0.468155,3.465642,0.446085,0
-0.087774,-0.005036,-0.699032,1.650825,0.295977,0
-0.222390,-0.234432,0.136955,2.540392,0.482638,0
0.028035,-0.219827,0.474427,3.444115,0.431998,0
-0.098841,0.003960,-0.696700,1.541580,0.292071,0
-0.234393,-0.225602,0.138068,2.508317,0.495921,0
0.016205,-0.210512,0.477478,3.432850,0.442815,0
-0.110017,0.013945,-0.688642,1.449166,0.298704,0
-0.245562,-0.217318,0.141188,2.417870,0.504721,0
0.005524,-0.200440,0.484008,3.413893,0.431941,0
-0.121211,0.022808,-0.688608,1.357897,0.299213,0
-0.256955,-0.208989,0.139508,2.398304,0.505754,0
-0.006312,-0.191179,0.483175,3.340876,0.416863,0
-0.132449,0.032215,-0.681044,1.260162,0.306696,0
-0.267972,-0.200466,0.139637,2.295794,0.533699,0
-0.017804,-0.181270,0.486517,3.291541,0.420748,0
-0.142919,0.040166,-0.671040,1.153021,0.322736,0
-0.278526,-0.191129,0.139791,2.186718,0.529543,0
-0.028803,-0.172109,0.491931,3.204406,0.415104,0
-0.153825,0.048894,-0.662360,1.102052,0.334239,0
-0.289419,-0.182150,0.142887,2.156697,0.530863,0
-0.040363,-0.162876,0.493213,3.117176,0.411642,0
-0.165267,0.057802,-0.659699,1.069216,0.349117,0
-0.300810,-0.174525,0.139781,2.077868,0.552794,0
-0.051353,-0.153617,0.495747,3.014044,0.405630,0
-0.175977,0.066711,-0.656460,1.050291,0.373952,0
-0.311776,-0.165289,0.142420,1.990199,0.561632,0
-0.062462,-0.144101,0.499449,2.848294,0.394355,0
-0.185935,0.078137,-0.664221,1.056317,0.384542,0
-0.319995,-0.153752,0.139616,1.948089,0.544013,0
-0.070765,-0.131829,0.500229,2.789370,0.385794,0
-0.191490,0.090676,-0.673590,1.094587,0.391845,0
-0.325345,-0.139930,0.143758,1.880118,0.520246,0
-0.074515,-0.116722,0.505423,2.729120,0.389974,0
-0.195722,0.104135,-0.674319,1.062047,0.411538,0
-0.329576,-0.125690,0.141848,1.821671,0.526423,0
-0.077562,-0.102071,0.511146,2.678610,0.397222,0
-0.200057,0.118120,-0.679440,0.986812,0.435109,0
-0.334243,-0.111626,0.144736,1.760335,0.520784,0
-0.082077,-0.087732,0.514060,2.627735,0.406122,0
-0.204391,0.132666,-0.683997,0.947479,0.441163,0
-0.338711,-0.097717,0.143226,1.687362,0.503296,0
-0.084439,-0.073102,0.514398,2.565481,0.421574,0
-0.206578,0.146984,-0.688516,0.920769,0.431102,0
-0.340778,-0.082187,0.147252,1.648130,0.500613,0
-0.085781,-0.057852,0.520610,2.549321,0.429444,0
-0.209657,0.161307,-0.696260,0.864409,0.428235,0
-0.342779,-0.066307,0.149802,1.605599,0.505838,0
-0.088111,-0.042731,0.522596,2.416149,0.441115,0
-0.213019,0.175829,-0.698026,0.835657,0.419665,0
-0.346232,-0.051073,0.152437,1.544200,0.497716,0
-0.091892,-0.026548,0.527438,2.186228,0.399008,0
-0.216828,0.191139,-0.706408,0.842456,0.431498,0
-0.349292,-0.036850,0.154329,1.511766,0.504092,0
-0.094740,-0.011784,0.528983,1.948315,0.385545,0
-0.217454,0.206552,-0.707890,0.792944,0.432106,0
-0.348737,-0.019908,0.149467,1.480274,0.487111,0
-0.093378,0.003356,0.534370,1.797889,0.368071,0
-0.213765,0.221659,-0.707446,0.703874,0.421991,0
-0.344434,-0.004732,0.154365,1.491477,0.490842,0
-0.089126,0.017443,0.530662,1.582703,0.371220,0
-0.209502,0.235318,-0.704382,0.617907,0.426352,0
-0.338244,0.010011,0.155208,1.445327,0.490156,0
-0.081395,0.030338,0.529154,1.443059,0.372114,0
-0.203414,0.248059,-0.696970,0.570419,0.434801,0
-0.331160,0.024712,0.147808,1.451560,0.489106,0
-0.071551,0.043648,0.532685,1.305451,0.338464,0
-0.195484,0.258282,-0.691652,0.548145,0.436385,0
-0.322433,0.038739,0.146915,1.450813,0.482935,0
-0.061449,0.055217,0.534052,1.164318,0.356294,0
-0.185905,0.267730,-0.680863,0.534617,0.455275,0
-0.311474,0.050478,0.145797,1.383821,0.456699,0
-0.051570,0.064419,0.533178,1.088675,0.346340,0
-0.174861,0.279596,-0.685040,0.260721,0.346743,0
-0.301311,0.063033,0.140889,1.274085,0.475431,0
-0.040090,0.074170,0.534475,0.968044,0.331063,0
-0.163469,0.289554,-0.685578,0.476165,0.429191,0
-0.289921,0.074448,0.141338,1.280274,0.470144,0
-0.028016,0.085192,0.542466,0.463033,0.315248,0
-0.151457,0.297184,-0.677000,0.421765,0.427477,0
-0.276312,0.083610,0.136235,1.155208,0.459571,0
-0.013975,0.090732,0.542117,0.137809,0.327154,0
-0.138588,0.303001,-0.672681,0.405787,0.425965,0
-0.263557,0.090980,0.134058,0.791512,0.422259,0
-0.000042,0.097001,0.545195,6.008120,0.366471,0
-0.126230,0.306250,-0.685966,0.418347,0.444820,0
-0.250372,0.093774,0.136822,1.045572,0.493277,0
0.013736,0.095204,0.550736,5.963409,0.386386,0
-0.113342,0.299943,-0.704060,0.328083,0.433079,0
-0.233743,0.083352,0.138054,1.032145,0.462905,0
0.028968,0.080448,0.549526,5.823935,0.364410,0
-0.095986,0.295584,-0.708426,0.253759,0.438216,0
-0.216419,0.080392,0.142818,1.023688,0.462966,0
0.045659,0.074977,0.553196,5.561492,0.353854,0
-0.079276,0.294306,-0.701556,0.203638,0.441197,0
-0.201392,0.083141,0.137960,0.995634,0.450210,0
0.060059,0.076093,0.560211,5.462834,0.342245,0
-0.065663,0.296328,-0.705594,0.191009,0.444103,0
-0.186850,0.085668,0.130869,1.010632,0.467075,0
0.073913,0.079201,0.564796,5.426787,0.320575,0
-0.051601,0.300647,-0.701169,0.071465,0.447139,0
-0.172889,0.090672,0.127138,0.982194,0.445020,0
0.088138,0.082888,0.569565,5.189836,0.340547,0
-0.037220,0.305470,-0.701259,0.039854,0.463124,0
-0.159495,0.097748,0.131761,0.891540,0.438936,0
0.101161,0.088654,0.573330,5.314934,0.334624,0
-0.023229,0.309897,-0.694452,0.010210,0.466306,0
-0.145645,0.102825,0.127622,0.812416,0.412742,0
0.114589,0.094272,0.583916,5.282651,0.373706,0
-0.008836,0.313272,-0.697710,6.193631,0.469856,0
-0.132046,0.105644,0.128373,0.732594,0.395242,0
0.128342,0.097140,0.579328,5.300702,0.375020,0
0.005757,0.311301,-0.705067,6.179274,0.483114,0
-0.117104,0.102894,0.132699,0.609639,0.377127,0
0.143364,0.091008,0.580482,5.184683,0.373084,0
0.021068,0.309961,-0.709702,6.078649,0.483567,0
-0.102745,0.100395,0.134051,0.569420,0.363997,0
0.157705,0.086520,0.579691,5.102971,0.340120,0
0.034492,0.308327,-0.718223,6.033001,0.473510,0
-0.088818,0.097095,0.129421,0.494996,0.364190,0
0.170879,0.083126,0.580575,5.065146,0.364277,0
0.048721,0.306541,-0.723720,5.968762,0.468450,0
-0.073946,0.097814,0.135542,0.368239,0.337438,0
0.185487,0.082888,0.576938,5.012499,0.358355,0
0.061862,0.300573,-0.713737,5.905340,0.481074,0
-0.060470,0.091118,0.129608,0.285860,0.347526,0
0.198888,0.074495,0.573094,4.938031,0.352163,0
0.074425,0.292425,-0.718920,5.929436,0.476348,0
-0.047462,0.082424,0.136687,0.251516,0.314787,0
0.209935,0.065020,0.577701,4.887413,0.364929,0
0.085811,0.284186,-0.723834,5.859259,0.484257,0
-0.035539,0.076334,0.135041,0.160894,0.336550,0
0.222618,0.057498,0.577576,4.829683,0.367868,0
0.095875,0.273159,-0.718305,5.815767,0.483918,0
-0.025376,0.063726,0.140281,0.119456,0.344962,0
0.231726,0.045933,0.570565,4.812537,0.381513,0
0.105972,0.262582,-0.720141,5.874301,0.506768,0
-0.015775,0.053705,0.144650,0.027294,0.342942,0
0.241872,0.036432,0.566182,4.715838,0.377498,0
0.116259,0.251919,-0.719347,5.765595,0.521044,0
-0.004658,0.043847,0.141478,6.201969,0.349336,0
0.250741,0.025890,0.560056,4.668350,0.411330,0
0.125793,0.240832,-0.711090,5.813869,0.487596,0
0.005219,0.032577,0.138338,6.046680,0.333812,0
0.259298,0.012402,0.556877,4.579745,0.398911,0
0.133850,0.229849,-0.699829,5.730535,0.483875,0
0.013852,0.020397,0.138089,5.672359,0.281646,0
0.266039,-0.000686,0.556225,4.553695,0.401040,0
0.141001,0.218139,-0.697031,5.719942,0.480468,0
0.018861,0.006117,0.140778,5.313325,0.269066,0
0.270241,-0.015250,0.555858,4.525332,0.407637,0
0.144468,0.204203,-0.690790,5.742015,0.481296,0
0.021318,-0.008268,0.139678,4.970534,0.297807,0
0.271844,-0.029843,0.551714,4.428175,0.401884,0
0.144482,0.188924,-0.676635,5.681043,0.474616,0
0.023293,-0.024328,0.143272,4.508575,0.328510,0
0.270961,-0.044711,0.555918,4.352444,0.382135,0
0.140885,0.174106,-0.669730,5.642564,0.466128,0
0.021094,-0.040334,0.141501,4.307218,0.326976,0
0.268000,-0.059500,0.558010,4.210011,0.393940,0
0.136919,0.159579,-0.669910,5.680471,0.424398,0
0.015339,-0.055502,0.133871,4.078893,0.317327,0
0.261769,-0.074038,0.557429,4.123667,0.386222,0
0.133268,0.144550,-0.670145,5.687822,0.397323,0
0.012379,-0.070770,0.131936,3.819448,0.326955,0
0.259156,-0.088302,0.561613,3.994736,0.394172,0
0.129250,0.131142,-0.667925,5.661772,0.377418,0
0.008788,-0.086408,0.136290,3.798236,0.330093,0
0.254277,-0.102442,0.562588,3.962145,0.420417,0
0.126521,0.117167,-0.668504,5.587681,0.392576,0
0.007269,-0.101225,0.133745,3.706778,0.345888,0
0.251875,-0.117380,0.556509,3.915361,0.447718,0
0.124165,0.103567,-0.655369,5.496135,0.379175,0
0.006342,-0.115273,0.129590,3.676323,0.351871,0
0.250082,-0.131766,0.562130,3.856135,0.469926,0
0.122330,0.089936,-0.652676,5.383999,0.379375,0
0.003149,-0.130136,0.130123,3.593096,0.371791,0
0.248894,-0.146486,0.566976,3.839730,0.493617,0
0.118999,0.076095,-0.650768,5.316976,0.363533,0
0.000950,-0.144654,0.133984,3.596300,0.369867,0
0.246098,-0.160854,0.571028,3.797683,0.496102,0
0.116086,0.061901,-0.649797,5.164747,0.378623,0
-0.003682,-0.159849,0.135020,3.476386,0.399325,0
0.240611,-0.174255,0.571667,3.793549,0.484197,0
