# generated_by: experiments/mc_sweep_ow.py
# git_commit: 16a1a35
# date: 2026-07-03 10:36 UTC
# trials_per_cell: 1000  steps: 500  controller: logic_g_newton_contour_pentagon
# start_mode: fixed  fixed_start: (-0.5, 0.25)
# D_on: 0.02  D_stay: 0.1  collapse_rms: 0.3
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_lock,steps,success_track,exited_domain,collapsed,d_mean,d_p95,shape_rms_max,effort,final_x,final_y
0.05,0.05,55854644,-0.5,0.25,4.01194,322,447,0,1,0,0.518893,0.944568,0.0951848,5.36521,-0.105699,-0.523997
0.05,0.05,55862563,-0.5,0.25,3.10409,353,500,0,0,0,0.410074,0.667232,0.0754627,5.9499,0.248489,-0.350275
0.05,0.05,55870482,-0.5,0.25,0.713829,-1,500,0,0,0,nan,nan,0.0578694,6.0862,-0.856813,-0.259917
0.05,0.05,56005105,-0.5,0.25,5.68851,179,500,0,0,0,0.213261,0.650658,0.0507688,6.14767,-0.443028,-0.420053
0.05,0.05,56013024,-0.5,0.25,0.576185,440,487,0,1,0,0.0351507,0.135118,0.0564591,5.9431,-0.631484,-0.520811
0.05,0.05,56020943,-0.5,0.25,3.84801,374,500,0,0,1,0.192027,0.478987,1.26406,6.23489,-0.2431,-0.380874
0.05,0.05,56028862,-0.5,0.25,3.96425,398,500,0,0,0,0.410181,0.822332,0.0583373,6.01467,-0.0828597,-0.384418
0.05,0.05,56036781,-0.5,0.25,5.01733,339,500,0,0,0,0.218491,0.482852,0.0582346,5.97748,-0.76419,-0.47056
0.05,0.05,56044700,-0.5,0.25,0.358592,475,500,0,0,1,0.0665794,0.223006,0.847958,6.10589,-0.712006,-0.377054
0.05,0.05,56052619,-0.5,0.25,3.41776,197,214,1,1,0,0.00736371,0.0120296,1.66338e-09,2.60713,-1.00064,0.0376782
0.05,0.05,56060538,-0.5,0.25,2.07414,250,263,1,1,0,0.00531246,0.0122222,7.35775e-08,3.23966,-1.0044,0.0314503
0.05,0.05,56068457,-0.5,0.25,6.28162,134,163,0,1,0,0.0288713,0.103916,9.12313e-10,2.03697,-0.616672,-0.521264
0.05,0.05,56076376,-0.5,0.25,1.62443,-1,221,0,1,0,nan,nan,1.95323e-09,2.69403,-1.00236,-0.0822124
0.05,0.05,56084295,-0.5,0.25,4.50196,209,269,0,1,0,0.288855,0.774351,1.21361e-08,3.28336,-1.00606,0.379467
0.05,0.05,56092214,-0.5,0.25,5.67702,172,500,0,0,0,0.152874,0.456134,0.0486986,6.06919,-0.188807,-0.233128
0.05,0.05,56100133,-0.5,0.25,4.62501,-1,500,0,0,0,nan,nan,0.0557532,5.9859,-0.515654,-0.367589
0.05,0.05,56108052,-0.5,0.25,4.34315,-1,327,0,1,0,nan,nan,7.5588e-06,3.98819,-0.194649,0.522215
0.05,0.05,56115971,-0.5,0.25,0.684019,-1,500,0,0,1,nan,nan,1.45533,6.2123,-0.686043,0.286308
0.05,0.05,56123890,-0.5,0.25,1.0009,325,500,0,0,0,0.117318,0.320592,0.116429,6.17436,-0.841162,-0.191188
0.05,0.05,56131809,-0.5,0.25,0.132257,-1,237,0,1,0,nan,nan,5.8445e-09,2.88826,-1.0022,-0.053256
0.05,0.05,56139728,-0.5,0.25,4.53694,-1,500,0,0,1,nan,nan,1.83926,6.15593,-0.442013,0.00216542
0.05,0.05,56147647,-0.5,0.25,3.577,-1,500,0,0,0,nan,nan,0.0582392,6.06011,-0.28519,-0.312478
0.05,0.05,56155566,-0.5,0.25,3.57893,293,494,0,1,1,0.31415,0.754084,0.549501,6.08274,0.422705,-0.522511
0.05,0.05,56163485,-0.5,0.25,2.66104,277,500,0,0,0,0.273185,0.589774,0.04079,6.15424,-0.461977,-0.467969
0.05,0.05,56171404,-0.5,0.25,4.2668,211,328,0,1,0,0.27956,0.667329,6.01073e-06,4.0216,-0.536645,0.521723
0.05,0.05,56179323,-0.5,0.25,3.13266,-1,235,0,1,0,nan,nan,4.69153e-09,2.84111,-1.00439,-0.163294
0.05,0.05,56187242,-0.5,0.25,0.797731,-1,211,0,1,0,nan,nan,1.85716e-09,2.59127,-1.00456,-0.0485272
0.05,0.05,56195161,-0.5,0.25,2.6378,-1,500,0,0,1,nan,nan,1.29897,6.24599,-0.286911,-0.29899
0.05,0.05,56203080,-0.5,0.25,5.201,-1,500,0,0,1,nan,nan,2.35703,6.33259,-0.637032,-0.272581
0.05,0.05,56210999,-0.5,0.25,4.0651,271,500,0,0,0,0.112633,0.267869,0.0505145,6.09634,-0.83447,-0.111107
0.05,0.05,56218918,-0.5,0.25,3.43307,221,427,0,1,0,0.434424,0.963342,0.0749163,5.28061,0.00402624,0.522256
0.05,0.05,56226837,-0.5,0.25,0.725923,-1,152,0,1,0,nan,nan,8.71256e-10,1.88549,-0.478498,-0.523738
0.05,0.05,56234756,-0.5,0.25,1.28107,-1,500,0,0,0,nan,nan,0.0375649,6.07661,-0.317986,-0.505594
0.05,0.05,56242675,-0.5,0.25,4.33446,348,500,0,0,1,0.360844,0.82832,0.958121,6.219,0.0689165,0.0198319
0.05,0.05,56250594,-0.5,0.25,3.44739,-1,206,0,1,0,nan,nan,1.54948e-09,2.5884,-1.00022,-0.0350594
0.05,0.05,56258513,-0.5,0.25,4.25161,-1,222,0,1,0,nan,nan,2.25325e-09,2.76486,-1.00061,-0.0241685
0.05,0.05,56266432,-0.5,0.25,4.93625,337,500,0,0,0,0.144403,0.4416,0.0579584,5.94249,-0.48609,-0.232774
0.05,0.05,56274351,-0.5,0.25,1.57363,447,474,0,1,1,0.0108146,0.0298878,0.952093,5.972,-0.565726,-0.522585
0.05,0.05,56282270,-0.5,0.25,4.43805,430,500,0,0,1,0.403921,0.74331,0.804384,6.16971,-0.0129216,-0.32438
0.05,0.05,56290189,-0.5,0.25,1.14044,479,500,1,0,0,0.00929552,0.0116054,0.0353499,6.09446,-0.0405694,-0.0252089
0.05,0.05,56298108,-0.5,0.25,2.68708,-1,355,0,1,0,nan,nan,7.26307e-05,4.34052,-0.132786,0.52322
0.05,0.05,56306027,-0.5,0.25,2.59742,139,500,0,0,0,0.251359,0.791105,0.0579718,6.04198,-0.393887,-0.420809
0.05,0.05,56313946,-0.5,0.25,5.05746,206,223,1,1,0,0.00776888,0.0154098,1.86213e-09,2.77289,-1.00065,0.0367183
0.05,0.05,56321865,-0.5,0.25,5.08623,50,215,0,1,0,0.278961,0.831385,1.70762e-09,2.57497,-0.929516,-0.52518
0.05,0.05,56329784,-0.5,0.25,2.61859,100,500,0,0,1,0.290926,0.85184,0.62312,6.22769,-0.0519341,-0.45873
0.05,0.05,56337703,-0.5,0.25,1.70371,277,481,0,1,1,0.405008,0.949668,0.754034,5.87603,0.0542485,-0.524974
0.05,0.05,56345622,-0.5,0.25,5.0906,-1,234,0,1,0,nan,nan,2.35548e-09,2.83702,-1.00783,-0.0280518
0.05,0.05,56353541,-0.5,0.25,1.22631,-1,500,0,0,1,nan,nan,1.51204,6.28552,-0.119273,-0.0541272
0.05,0.05,56361460,-0.5,0.25,4.34601,-1,500,0,0,0,nan,nan,0.269711,6.07907,-0.835671,-0.0186815
0.05,0.05,56369379,-0.5,0.25,2.71969,-1,292,0,1,0,nan,nan,5.27692e-07,3.51471,-0.590027,0.523459
0.05,0.05,56377298,-0.5,0.25,0.8133,-1,451,0,1,0,nan,nan,0.0578476,5.44113,-0.679894,-0.522678
0.05,0.05,56385217,-0.5,0.25,4.53855,39,500,0,0,1,0.232456,0.663719,0.565671,5.97842,-0.107337,0.186295
0.05,0.05,56393136,-0.5,0.25,3.27114,-1,500,0,0,1,nan,nan,0.573631,6.08554,-0.0242964,-0.340802
0.05,0.05,56401055,-0.5,0.25,1.79374,-1,500,0,0,1,nan,nan,1.32582,6.26923,-0.319592,-0.446346
0.05,0.05,56408974,-0.5,0.25,3.04904,-1,500,0,0,0,nan,nan,0.0700702,6.2112,-0.146418,-0.395778
0.05,0.05,56416893,-0.5,0.25,0.353576,-1,500,0,0,0,nan,nan,0.0556859,6.10277,-0.701869,-0.423716
0.05,0.05,56424812,-0.5,0.25,5.87315,-1,500,0,0,1,nan,nan,1.15536,6.19385,-0.341639,-0.201832
0.05,0.05,56432731,-0.5,0.25,0.858604,460,500,0,0,1,0.1406,0.391268,1.02005,6.07103,0.285899,-0.444784
0.05,0.05,56440650,-0.5,0.25,4.51178,159,175,1,1,0,0.00975404,0.0285433,1.04123e-09,2.12648,-0.565396,-0.521588
0.05,0.05,56448569,-0.5,0.25,3.66373,-1,438,0,1,0,nan,nan,0.0119175,5.32492,-0.479537,-0.525868
0.05,0.05,56456488,-0.5,0.25,4.48933,229,331,0,1,0,0.192144,0.447437,9.81692e-06,4.0173,-0.494012,0.523302
0.05,0.05,56464407,-0.5,0.25,6.11344,205,500,0,0,0,0.387778,0.929913,0.0788043,6.12481,0.0542829,-0.238905
0.05,0.05,56472326,-0.5,0.25,5.91073,391,500,0,0,1,0.346182,0.620623,1.45432,6.2152,0.0292457,-0.301804
0.05,0.05,56480245,-0.5,0.25,0.512509,150,500,0,0,0,0.328602,0.822503,0.0586268,6.0117,-0.0545673,-0.0852773
0.05,0.05,56488164,-0.5,0.25,4.93556,-1,252,0,1,0,nan,nan,1.45272e-08,3.16091,-1.00486,0.326444
0.05,0.05,56496083,-0.5,0.25,1.10621,174,299,0,1,0,0.250238,0.599835,6.29896e-07,3.65982,-1.00168,0.0936411
0.05,0.05,56504002,-0.5,0.25,2.05237,272,291,1,1,0,0.0072802,0.0241886,3.40954e-07,3.52846,-1.00233,0.0558127
0.05,0.05,56511921,-0.5,0.25,5.92737,-1,500,0,0,1,nan,nan,0.792121,6.09426,0.176228,-0.19844
0.05,0.05,56519840,-0.5,0.25,3.17581,-1,500,0,0,1,nan,nan,1.05693,6.23322,-0.516645,-0.492908
0.05,0.05,56527759,-0.5,0.25,3.03409,131,500,0,0,1,0.130106,0.305647,1.0696,6.2368,-0.738034,-0.362961
0.05,0.05,56535678,-0.5,0.25,3.61392,169,466,0,1,0,0.319451,0.870658,0.118196,5.73106,-0.178809,-0.523331
0.05,0.05,56543597,-0.5,0.25,0.0489686,-1,500,0,0,0,nan,nan,0.289253,6.04104,-0.947421,0.109497
0.05,0.05,56551516,-0.5,0.25,3.29033,-1,500,0,0,1,nan,nan,1.88301,6.38605,-0.219113,0.417469
0.05,0.05,56559435,-0.5,0.25,3.34448,-1,500,0,0,1,nan,nan,1.63913,6.19925,0.392651,-0.35248
0.05,0.05,56567354,-0.5,0.25,0.20555,366,378,1,1,0,0.00911713,0.023726,0.000421066,4.6605,-0.55834,-0.520188
0.05,0.05,56575273,-0.5,0.25,2.57117,195,500,0,0,1,0.223728,0.585982,1.1159,6.16512,0.0815791,0.079344
0.05,0.05,56583192,-0.5,0.25,1.39442,-1,172,0,1,0,nan,nan,1.07543e-09,2.04575,0.227758,-0.522655
0.05,0.05,56591111,-0.5,0.25,2.59857,-1,500,0,0,1,nan,nan,0.35574,6.15742,-0.731971,0.308538
0.05,0.05,56599030,-0.5,0.25,3.99071,-1,500,0,0,1,nan,nan,1.73088,6.16389,-0.503384,0.0013275
0.05,0.05,56606949,-0.5,0.25,0.679772,279,500,0,0,0,0.2667,0.693735,0.0520485,6.07994,-0.0332321,-0.128338
0.05,0.05,56614868,-0.5,0.25,5.1558,-1,500,0,0,1,nan,nan,1.38049,6.20429,-0.713301,-0.0682157
0.05,0.05,56622787,-0.5,0.25,3.27294,483,500,1,0,0,0.00698734,0.0173648,0.0484135,6.16761,-0.548815,-0.509883
0.05,0.05,56630706,-0.5,0.25,2.25661,-1,336,0,1,0,nan,nan,7.54488e-06,4.14125,-0.02786,0.521058
0.05,0.05,56765329,-0.5,0.25,1.38084,422,500,0,0,0,0.246226,0.729775,0.0406524,6.05669,0.0119579,-0.362856
0.05,0.05,56773248,-0.5,0.25,4.97533,-1,500,0,0,1,nan,nan,1.5443,6.25631,-0.957455,0.134043
0.05,0.05,56781167,-0.5,0.25,3.56333,252,500,0,0,1,0.170458,0.636851,1.34918,6.38384,-0.572961,-0.16261
0.05,0.05,56789086,-0.5,0.25,3.29666,292,391,0,1,0,0.611984,0.959076,0.000207304,4.67491,-0.0509353,0.521255
0.05,0.05,56797005,-0.5,0.25,3.04659,179,500,0,0,1,0.219087,0.540469,0.869976,6.23443,-0.0211616,-0.268907
0.05,0.05,56804924,-0.5,0.25,4.47235,238,278,0,1,0,0.100525,0.284584,7.35102e-08,3.48519,-1.00222,0.19577
0.05,0.05,56812843,-0.5,0.25,3.87235,278,402,0,1,0,0.33155,0.716036,0.00118101,4.9182,-0.511638,0.520492
0.05,0.05,56820762,-0.5,0.25,1.73181,287,500,0,0,0,0.369612,0.93197,0.0490642,6.15733,-0.00362627,-0.444031
0.05,0.05,56828681,-0.5,0.25,3.12477,223,500,0,0,0,0.265123,0.646681,0.058451,6.11076,-0.141238,-0.369935
0.05,0.05,56836600,-0.5,0.25,5.41466,252,500,0,0,0,0.172134,0.439298,0.261636,6.07216,0.23726,-0.430089
0.05,0.05,56844519,-0.5,0.25,4.0287,-1,500,0,0,0,nan,nan,0.0586714,6.12172,-0.774887,0.333307
0.05,0.05,56852438,-0.5,0.25,1.94236,65,199,0,1,0,0.340991,0.805006,1.30451e-09,2.39923,-0.536117,-0.523231
0.05,0.05,56860357,-0.5,0.25,3.76861,137,375,0,1,0,0.304379,0.75299,0.000756735,4.68854,-0.380713,0.521046
0.05,0.05,56868276,-0.5,0.25,3.5018,-1,237,0,1,0,nan,nan,3.69948e-09,2.896,-1.00622,-0.445848
0.05,0.05,56876195,-0.5,0.25,6.14575,-1,500,0,0,1,nan,nan,1.65264,6.25649,-0.954809,-0.197478
0.05,0.05,56884114,-0.5,0.25,5.55905,258,500,0,0,0,0.314008,0.854077,0.0575324,5.99699,-0.0270652,-0.00716669
0.05,0.05,56638625,-0.5,0.25,1.75947,-1,500,0,0,1,nan,nan,1.34192,6.13122,-0.338239,-0.511427
0.05,0.05,56646544,-0.5,0.25,3.12579,383,483,0,1,1,0.243906,0.578472,0.789988,6.04088,0.46029,-0.526554
0.05,0.05,56654463,-0.5,0.25,2.54026,-1,500,0,0,0,nan,nan,0.0581334,6.09462,0.0327925,-0.206559
0.05,0.05,56662382,-0.5,0.25,4.48155,430,500,0,0,1,0.161063,0.342022,1.34766,6.30595,0.0574526,-0.218521
0.05,0.05,56670301,-0.5,0.25,4.73526,304,500,0,0,1,0.147331,0.431014,1.0042,6.2764,-0.705161,-0.31369
0.05,0.05,56678220,-0.5,0.25,3.77172,455,500,0,0,1,0.00795656,0.0145007,1.83794,6.38018,-0.468552,-0.497401
0.05,0.05,56686139,-0.5,0.25,3.66956,-1,500,0,0,1,nan,nan,2.50075,6.19378,-0.0217884,-0.458046
0.05,0.05,56694058,-0.5,0.25,5.71145,-1,500,0,0,0,nan,nan,0.0580129,6.07247,-0.915456,-0.411627
0.05,0.05,56701977,-0.5,0.25,3.11989,-1,500,0,0,0,nan,nan,0.267011,6.28858,-0.112573,0.156784
0.05,0.05,56709896,-0.5,0.25,4.71589,-1,288,0,1,0,nan,nan,6.39659e-08,3.47964,-1.00428,0.130915
0.05,0.05,56717815,-0.5,0.25,4.54647,458,500,0,0,1,0.0445154,0.0891299,1.10214,6.12211,-0.430635,-0.420914
0.05,0.05,56725734,-0.5,0.25,5.40007,364,500,0,0,0,0.28522,0.653631,0.0577841,6.03453,-0.88838,0.00603216
0.05,0.05,56733653,-0.5,0.25,0.895255,-1,500,0,0,1,nan,nan,0.305901,6.09423,-0.333445,-0.475301
0.05,0.05,56741572,-0.5,0.25,3.97635,-1,437,0,1,0,nan,nan,0.00578601,5.34332,-0.331032,-0.520267
0.05,0.05,56749491,-0.5,0.25,2.55321,431,451,1,1,0,0.0135749,0.0285692,0.0428849,5.43623,-0.563314,-0.523627
0.05,0.05,56757410,-0.5,0.25,1.43821,-1,500,0,0,1,nan,nan,1.01144,6.18556,-0.168651,0.199923
0.05,0.05,57018737,-0.5,0.25,1.35096,428,500,0,0,1,0.163773,0.250561,1.66653,6.273,-0.0402151,-0.176758
0.05,0.05,57026656,-0.5,0.25,0.292588,-1,286,0,1,0,nan,nan,2.37094e-07,3.48208,-0.784324,0.525133
0.05,0.05,57034575,-0.5,0.25,3.35871,124,153,1,1,0,0.013709,0.0494592,8.43141e-10,1.8667,-0.581503,-0.525829
0.05,0.05,57042494,-0.5,0.25,5.70464,-1,492,0,1,1,nan,nan,1.33324,6.07139,-0.416318,0.521396
0.05,0.05,57050413,-0.5,0.25,4.8298,307,337,0,1,0,0.06936,0.201059,4.49541e-06,4.12784,-0.339396,0.521395
0.05,0.05,57058332,-0.5,0.25,2.38374,427,461,0,1,0,0.0756793,0.226334,0.0410575,5.63742,-0.66835,-0.522208
0.05,0.05,57066251,-0.5,0.25,4.16464,324,500,0,0,1,0.557856,0.912179,0.720207,5.98573,-0.0120775,0.312473
0.05,0.05,57074170,-0.5,0.25,2.19447,146,177,1,1,0,0.0282507,0.0943156,1.1381e-09,2.17576,-0.612424,-0.520634
0.05,0.05,57082089,-0.5,0.25,6.17393,-1,486,0,1,0,nan,nan,0.0486791,5.97078,-0.591587,0.527379
0.05,0.05,57090008,-0.5,0.25,4.65408,-1,316,0,1,0,nan,nan,1.95476e-06,3.92374,-0.77427,0.522312
0.05,0.05,57097927,-0.5,0.25,2.85641,264,491,0,1,1,0.186276,0.48477,1.42002,6.13026,-0.461721,-0.520227
0.05,0.05,57105846,-0.5,0.25,0.925103,328,355,0,1,0,0.048133,0.169276,1.57953e-05,4.21377,-0.352718,0.526077
0.05,0.05,57113765,-0.5,0.25,4.11639,343,500,0,0,0,0.251851,0.686177,0.0542037,6.09816,0.203427,-0.197944
0.05,0.05,57121684,-0.5,0.25,1.09758,-1,145,0,1,0,nan,nan,7.38394e-10,1.748,-0.382205,-0.520575
0.05,0.05,57129603,-0.5,0.25,1.60214,340,435,0,1,0,0.478822,0.912099,0.0292946,5.30093,0.266058,-0.523086
0.05,0.05,57137522,-0.5,0.25,1.89915,-1,500,0,0,1,nan,nan,0.303812,5.92554,-0.615254,-0.123052
0.05,0.05,56892033,-0.5,0.25,2.93486,-1,500,0,0,1,nan,nan,1.92135,6.17043,0.171754,-0.331281
0.05,0.05,56899952,-0.5,0.25,1.36046,-1,450,0,1,0,nan,nan,0.0777472,5.44158,-0.423104,-0.520525
0.05,0.05,56907871,-0.5,0.25,5.91006,-1,500,0,0,1,nan,nan,1.50476,6.12213,-0.827667,-0.338981
0.05,0.05,56915790,-0.5,0.25,1.50779,-1,500,0,0,1,nan,nan,0.922397,6.0874,0.0364642,-0.329169
0.05,0.05,56923709,-0.5,0.25,6.08062,345,462,0,1,0,0.198696,0.518741,0.116482,5.75557,-1.00689,0.0801927
0.05,0.05,56931628,-0.5,0.25,4.64614,-1,500,0,0,1,nan,nan,0.346047,6.12319,-0.83654,-0.181797
0.05,0.05,56939547,-0.5,0.25,2.86126,-1,500,0,0,0,nan,nan,0.0467375,6.10534,-0.732931,0.0828315
0.05,0.05,56947466,-0.5,0.25,5.46709,-1,500,0,0,0,nan,nan,0.0525199,6.09279,-0.760566,0.184965
0.05,0.05,56955385,-0.5,0.25,0.292915,-1,500,0,0,1,nan,nan,0.673941,6.07784,-0.322926,0.392915
0.05,0.05,56963304,-0.5,0.25,3.37967,-1,500,0,0,1,nan,nan,0.530131,6.14027,0.304148,-0.476389
0.05,0.05,56971223,-0.5,0.25,3.03532,-1,500,0,0,0,nan,nan,0.0481686,6.04584,-0.104928,-0.444983
0.05,0.05,56979142,-0.5,0.25,5.24814,-1,500,0,0,0,nan,nan,0.0577704,6.15565,-0.746323,-0.244673
0.05,0.05,56987061,-0.5,0.25,5.09536,-1,500,0,0,1,nan,nan,1.31435,6.2623,-0.810874,-0.327961
0.05,0.05,56994980,-0.5,0.25,2.29837,156,500,0,0,1,0.343387,0.901724,0.445426,6.1176,0.0577849,0.0744889
0.05,0.05,57002899,-0.5,0.25,1.63013,-1,500,0,0,0,nan,nan,0.115626,6.09756,-0.404865,-0.491189
0.05,0.05,57010818,-0.5,0.25,2.86526,-1,250,0,1,0,nan,nan,6.28753e-09,3.1296,-1.00292,0.347503
0.05,0.05,57905665,-0.5,0.25,1.78228,-1,172,0,1,0,nan,nan,9.77225e-10,2.09139,0.173116,-0.521641
0.05,0.05,57913584,-0.5,0.25,3.80817,436,449,1,1,0,0.00566972,0.0131298,0.0280308,5.49635,-1.00402,0.0356483
0.05,0.05,57921503,-0.5,0.25,1.34783,386,500,0,0,0,0.157091,0.382382,0.163585,6.06785,0.621601,-0.342454
0.05,0.05,57929422,-0.5,0.25,1.19834,358,454,0,1,0,0.585353,0.938536,0.0547198,5.48063,-0.0627794,-0.520532
0.05,0.05,57937341,-0.5,0.25,1.60996,-1,479,0,1,0,nan,nan,0.28275,5.91202,-0.405931,-0.520295
0.05,0.05,57945260,-0.5,0.25,1.29955,-1,218,0,1,0,nan,nan,1.74861e-09,2.6893,-1.0036,-0.0866782
0.05,0.05,57953179,-0.5,0.25,3.37139,-1,500,0,0,1,nan,nan,1.08007,6.18251,-0.431019,-0.411871
0.05,0.05,57961098,-0.5,0.25,5.77512,121,500,0,0,1,0.251549,0.677376,0.548732,6.17191,0.056045,-0.223604
0.05,0.05,57145441,-0.5,0.25,3.18206,154,500,0,0,0,0.212254,0.827369,0.0579966,6.02162,-0.937242,-0.436711
0.05,0.05,57153360,-0.5,0.25,3.97475,406,500,0,0,0,0.340871,0.593796,0.039444,6.06124,-0.199868,-0.431632
0.05,0.05,57161279,-0.5,0.25,3.52191,236,500,0,0,1,0.238118,0.629466,0.492674,6.0482,-0.884367,-0.397999
0.05,0.05,57169198,-0.5,0.25,3.22236,-1,336,0,1,0,nan,nan,4.1739e-06,4.07696,-0.512775,0.524797
0.05,0.05,57177117,-0.5,0.25,0.930827,-1,465,0,1,1,nan,nan,0.405475,5.8535,-0.985411,-0.522771
0.05,0.05,57185036,-0.5,0.25,4.34561,358,500,0,0,0,0.251892,0.667051,0.0496247,6.12284,0.114156,-0.253306
0.05,0.05,57192955,-0.5,0.25,5.5869,381,500,0,0,0,0.179872,0.428266,0.191712,6.15177,-0.549013,-0.369507
0.05,0.05,57200874,-0.5,0.25,0.470347,-1,156,0,1,0,nan,nan,8.75061e-10,1.91966,-0.71234,-0.520814
0.05,0.05,57208793,-0.5,0.25,2.7584,-1,471,0,1,1,nan,nan,0.681672,5.74968,0.130909,-0.527674
0.05,0.05,57216712,-0.5,0.25,5.30455,190,500,0,0,1,0.186677,0.57157,0.657801,6.21154,-0.218747,-0.134392
0.05,0.05,57224631,-0.5,0.25,0.115695,-1,500,0,0,0,nan,nan,0.0579587,6.09011,-0.00667709,-0.348616
0.05,0.05,57232550,-0.5,0.25,0.641095,-1,251,0,1,0,nan,nan,3.79021e-08,3.136,-1.00799,0.218447
0.05,0.05,57240469,-0.5,0.25,0.682386,-1,500,0,0,1,nan,nan,0.98267,6.18832,-0.946782,-0.275768
0.05,0.05,57248388,-0.5,0.25,3.84149,244,500,0,0,1,0.237684,0.58268,1.30547,6.28555,-0.0832472,-0.294483
0.05,0.05,57256307,-0.5,0.25,1.11297,333,447,0,1,0,0.197213,0.497677,0.162412,5.47677,-0.416094,-0.521893
0.05,0.05,57264226,-0.5,0.25,5.17613,137,175,0,1,0,0.0944287,0.324914,1.08571e-09,2.16634,-0.704518,-0.525328
0.05,0.05,57272145,-0.5,0.25,3.36281,225,500,0,0,0,0.149278,0.423511,0.0537861,6.06362,-0.688669,-0.330023
0.05,0.05,57280064,-0.5,0.25,2.3574,305,500,0,0,1,0.272162,0.550618,1.72774,6.35102,-0.264087,-0.434047
0.05,0.05,57287983,-0.5,0.25,3.67309,325,337,1,1,0,0.00857518,0.0263551,1.38706e-06,4.15484,-0.439654,0.522456
0.05,0.05,57295902,-0.5,0.25,2.7521,357,385,0,1,0,0.0728411,0.253807,0.00182113,4.74464,-0.678385,-0.521724
0.05,0.05,57303821,-0.5,0.25,5.14448,-1,196,0,1,0,nan,nan,1.3782e-09,2.42622,-1.00005,0.0816152
0.05,0.05,57311740,-0.5,0.25,3.75443,-1,500,0,0,1,nan,nan,1.5878,6.26289,-0.580608,-0.288287
0.05,0.05,57319659,-0.5,0.25,0.953253,151,244,0,1,0,0.407922,0.72829,4.96265e-09,2.96752,-1.00325,-0.227576
0.05,0.05,57327578,-0.5,0.25,3.08549,-1,500,0,0,1,nan,nan,0.432223,6.1539,-0.937885,0.327032
0.05,0.05,57335497,-0.5,0.25,1.68765,339,500,0,0,0,0.0874463,0.189404,0.0575661,6.04404,-0.440747,-0.32879
0.05,0.05,57343416,-0.5,0.25,2.32891,268,500,0,0,0,0.153969,0.437871,0.0532001,6.09433,-0.871507,-0.452381
0.05,0.05,57351335,-0.5,0.25,3.61523,-1,500,0,0,1,nan,nan,2.23349,6.28703,-0.2246,0.108678
0.05,0.05,57359254,-0.5,0.25,2.70446,-1,222,0,1,0,nan,nan,1.95468e-09,2.73755,-1.00282,-0.101593
0.05,0.05,57367173,-0.5,0.25,2.00515,-1,219,0,1,0,nan,nan,1.62399e-09,2.69505,-1.00239,-0.164345
0.05,0.05,57375092,-0.5,0.25,2.10511,328,500,0,0,0,0.381595,0.864807,0.0540084,5.99941,-0.452403,-0.369839
0.05,0.05,57383011,-0.5,0.25,5.62315,-1,281,0,1,0,nan,nan,1.55305e-07,3.42777,-1.00104,0.0611403
0.05,0.05,57390930,-0.5,0.25,5.86346,432,500,0,0,1,0.040764,0.0742883,0.663024,6.07841,-0.745249,-0.213495
0.05,0.05,57525553,-0.5,0.25,6.10013,-1,500,0,0,1,nan,nan,1.91668,6.22621,-0.503636,0.0274068
0.05,0.05,57533472,-0.5,0.25,0.779162,362,447,0,1,0,0.575766,0.96705,0.0665891,5.43232,-0.0143954,-0.523489
0.05,0.05,57541391,-0.5,0.25,0.918044,-1,500,0,0,0,nan,nan,0.0519399,6.02319,-0.722343,0.15566
0.05,0.05,57549310,-0.5,0.25,4.77597,-1,209,0,1,0,nan,nan,1.8752e-09,2.55877,-1.00741,-0.170521
0.05,0.05,57557229,-0.5,0.25,0.329809,426,441,1,1,0,0.00533008,0.0150193,0.0369315,5.27042,-0.536581,-0.521612
0.05,0.05,57565148,-0.5,0.25,0.325226,261,294,0,1,0,0.0604469,0.224001,5.50848e-07,3.65704,-1.00275,0.173149
0.05,0.05,57573067,-0.5,0.25,0.390283,307,335,0,1,0,0.0933034,0.290936,9.37962e-06,4.07016,-0.305392,0.521062
0.05,0.05,57580986,-0.5,0.25,5.25803,-1,229,0,1,0,nan,nan,1.7614e-09,2.81557,-1.00027,0.142406
0.05,0.05,57588905,-0.5,0.25,2.45369,376,500,0,0,0,0.0658516,0.210625,0.0342807,6.03484,0.0804034,-0.132459
0.05,0.05,57596824,-0.5,0.25,4.62122,-1,244,0,1,0,nan,nan,2.30028e-09,2.87769,-1.00261,-0.154668
0.05,0.05,57604743,-0.5,0.25,0.357342,460,500,0,0,1,0.112521,0.346919,0.601952,6.24968,-0.721962,-0.479699
0.05,0.05,57612662,-0.5,0.25,4.21928,143,359,0,1,0,0.171432,0.474669,4.41066e-05,4.40345,-0.399244,0.52171
0.05,0.05,57620581,-0.5,0.25,6.15099,-1,412,0,1,0,nan,nan,0.00555881,5.07915,-0.272071,0.522161
0.05,0.05,57628500,-0.5,0.25,0.0842975,-1,312,0,1,0,nan,nan,1.28174e-06,3.7756,-0.60041,0.521026
0.05,0.05,57636419,-0.5,0.25,0.658341,306,500,0,0,1,0.280408,0.707723,1.74351,6.30444,-0.378012,-0.354345
0.05,0.05,57644338,-0.5,0.25,0.486639,-1,500,0,0,0,nan,nan,0.054713,6.11756,-0.804283,0.42004
