# generated_by: experiments/basin_map.py
# git_commit: 148df0a
# date: 2026-07-17T07:58:19.125757+00:00
# mode: subsample_random_heading_relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# grid: 200x100 over [-1.0,1.0]x[-0.5,0.5]  subsample: 20x10x10
# controller: separatrix_logic_c_step (Logic C), zero noise
# collapse_rms: 0.3  saddle_contact_d: 0.06
# core_park: final_D > 0.0 and final_gradD < 0.5
sigma_uv,sigma_p,seed,start_x,start_y,heading,steps,success_traverse,collapsed,final_x,final_y,final_D,final_gradD,dist_core,min_d_top,min_d_bot,outcome
0.0,0.0,2000074,-0.95,0.25,4.060557464104295,194,1,0,0.006304404845435432,-0.4415116674371034,-0.9411893001421926,1.106117115716524,0.6623200836137396,0.0061298932230042635,0.07077853066039212,TRAVERSE
0.0,0.0,2000075,-0.95,0.25,1.588919392604284,119,0,0,0.0040305593138035825,0.6076845020212371,-0.8666410897356971,1.9176992048308004,0.7843890234388657,0.0049709003017664585,1.0010557254914618,EXIT
0.0,0.0,2000076,-0.95,0.25,4.707518624109294,152,0,0,0.07503423248406133,0.6043578952356005,-0.819955723397634,2.326620883132478,0.7388128105914352,0.0042197801106482295,0.9076476901728777,EXIT
0.0,0.0,2000077,-0.95,0.25,1.4233760248963538,186,1,0,0.005016237962057858,-0.4498351430327246,-0.9498551722065784,0.9535558971109321,0.6688501929344911,0.011618258562247727,0.06236245845036419,TRAVERSE
0.0,0.0,2000078,-0.95,0.25,4.836690396651718,191,1,0,-0.005357615921154479,-0.4415728878297777,-0.9413627033993319,1.1031781682018575,0.6630668920957625,0.01069558853580587,0.07062888088598637,TRAVERSE
0.0,0.0,2000079,-0.95,0.25,3.1700048046523133,122,0,0,0.000576228730109501,0.6048279896611027,-0.8722060711989011,1.8730345675401847,0.784372998252063,0.009772955956193928,1.0053617085503983,EXIT
0.0,0.0,2000080,-0.95,0.35,4.5907900303673,26,0,0,-1.108515910230014,0.5007645668955784,-0.865193380142693,1.928627247413138,0.7880715478058946,0.9617692030835672,1.2747548783981961,EXIT
0.0,0.0,2000081,-0.95,0.35,2.264963231930781,23,0,0,-1.1062268337726946,0.4990919443379922,-0.8695664554743378,1.8942799905682173,0.7852412004531752,0.9617692030835672,1.2747548783981961,EXIT
0.0,0.0,2000082,-0.95,0.35,0.7749401201096181,26,0,0,-1.1089114470505816,0.5023165350200259,-0.8643834216529166,1.9349828787423924,0.7893637005232494,0.9617692030835673,1.2747548783981961,EXIT
0.0,0.0,2000083,-0.95,0.35,2.631863718552025,30,0,0,-1.1052779630930252,0.49068895803231083,-0.8705316805767542,1.8883327304444282,0.7791900064431502,0.9617692030835671,1.2747548783981961,EXIT
0.0,0.0,2000084,-0.95,0.35,5.502929226503146,27,0,0,-1.1074730264054249,0.4387771245108411,-0.8316091356778086,2.231177865692199,0.7493656269166395,0.9617692030835672,1.2747548783981961,EXIT
0.0,0.0,2000085,-0.95,0.35,4.027506032385505,31,0,0,-1.102842757172729,0.490504097842446,-0.8750308992599524,1.851683266490612,0.7771831572260491,0.9617692030835672,1.2747548783981961,EXIT
0.0,0.0,2000086,-0.95,0.35,4.647001626639424,24,0,0,-1.105671106738073,0.501157645512707,-0.8706118226075702,1.885926966060091,0.7861275184047193,0.9617692030835671,1.2747548783981961,EXIT
0.0,0.0,2000087,-0.95,0.35,3.540813102338917,23,0,0,-1.1068805326044797,0.49844695804251354,-0.8683097356302459,1.904289580856126,0.7853364570909288,0.9617692030835673,1.2747548783981961,EXIT
0.0,0.0,2000088,-0.95,0.35,2.1168699132003725,27,0,0,-1.1094479868092326,0.5011036754888956,-0.8633832387846296,1.9425688628693647,0.7890068074575193,0.9617692030835673,1.2747548783981961,EXIT
0.0,0.0,2000089,-0.95,0.35,1.2366350157301969,47,0,0,-1.1032657102463375,0.4901535604546587,-0.8741850199813422,1.8588108912556802,0.7772901838987785,0.9439385311918792,1.2747548783981961,EXIT
