# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:55:06.849172+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S6: (-0.2, -0.3)  seed_offset: 29
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,1005742,-0.2,-0.3,1.8161010349348685,279,295,0,1,0,277,0,0.0064759990113390595,0.029796113044902803,2.423739347902564e-07,3.988869012400458,0.0017753254256088376,0.6109393234051654,0.04772054053392387,1.5077520349460194e-06
0.0,0.0,760253,-0.2,-0.3,5.495910064031599,231,245,0,1,0,229,0,0.012090067890788704,0.041941288098677844,5.466459387371056e-09,3.1440849755865323,0.004443067234353622,0.6009033419674714,0.028108195924040114,1.9362777958775723e-06
0.0,0.0,768172,-0.2,-0.3,0.14875599124743505,-1,75,0,0,0,-1,0,0.7888704016682435,0.999703304967081,2.5689251891409894e-10,1.0376384714311926,-0.9990300177164197,-0.6010838093779095,0.1570149839350643,9.527944363707519e-05
0.0,0.0,776091,-0.2,-0.3,4.193336257717955,-1,163,0,0,0,-1,0,1.008406941528333,1.0807288575808893,1.000689304851121e-09,2.1452357563785958,-1.1110400376066984,0.50849725379086,0.037440181875550614,1.528750863410977e-05
0.0,0.0,784010,-0.2,-0.3,5.259504945815771,-1,76,0,0,0,-1,0,0.7957014690775847,0.9974617772172079,2.5688758549116136e-10,1.0470548598841862,-0.9966340865836177,-0.6092500711943849,0.15237744405396633,0.00014688663261352986
0.0,0.0,791929,-0.2,-0.3,4.8180988408155905,-1,87,0,0,0,-1,0,0.8102972828970851,1.0054688598164125,3.1070077216748275e-10,1.1683637513971916,-1.0040277287850998,-0.600531606977106,0.07624653396578901,4.756175967657317e-05
0.0,0.0,799848,-0.2,-0.3,1.1698546149009443,-1,16,1,0,1,12,0,0.11461521576641828,0.1905520730663643,2.4137975184355298e-11,0.27152900397563423,-0.023756423961698785,-0.45059296593525705,1.3351567451036004,0.03605698205466295
0.0,0.0,807767,-0.2,-0.3,3.363785984061751,-1,166,0,0,0,-1,0,1.0132926792498247,1.0732081186360776,9.951917538570947e-10,2.155067818846202,-1.1012041615082655,0.5056607553193048,0.018718158635626488,1.970839193066176e-06
0.0,0.0,815686,-0.2,-0.3,5.366678617572419,-1,129,0,0,0,-1,0,1.020698846121542,1.043020071040482,5.87060987503106e-10,1.9474986772925276,-1.0136108273336508,-0.6122026471295069,0.07755872385444046,3.556555963679653e-05
0.0,0.0,823605,-0.2,-0.3,2.148344118606466,-1,84,0,0,0,-1,0,0.8181246020446601,0.9920576365126248,3.1070746321983213e-10,1.147740795822734,-0.9456194650758895,-0.6017385768087514,0.028684242944134575,3.5100849204994233e-06
